Nama User,Ulasan,Rating,Tanggal,Likes,Versi App
Pengguna Google,bagus sekali,5,2025-08-05 03:49:06,0,
Pengguna Google,guweh suka jomok 🤓🤤,4,2025-08-05 03:48:41,0,41.0.3
Pengguna Google,burik bngt anj,1,2025-08-05 03:44:55,0,
Pengguna Google,kenapa saya tidak pernah fyp kalo memposting vidio,5,2025-08-05 03:44:53,0,41.1.3
Pengguna Google,Mantap,5,2025-08-05 03:43:24,0,41.1.3
Pengguna Google,tolong di perbaiki lagi. nggak mudah dalam 2 hari sekali uninstall aplikasi ini lalu download kembali karna nngam bisa dibuka,1,2025-08-05 03:42:42,0,41.0.3
Pengguna Google,"seperti biasa setiap mau login tiktok harus di uninstall lalu di install lagi,,,, tolong di perbaiki dong trus aku cuma komen yg sewajarnya masa Ken pelanggaran kan aneh GK sih",3,2025-08-05 03:41:29,0,28.8.3
Pengguna Google,"kebanyakan bug dan kadang suka ngeleg gk bisa masuk aplikasi nya, dan harus di uninstall dulu trus install",2,2025-08-05 03:41:14,0,
Pengguna Google,"Aplikasi sering tiba tiba gak bisa dibuka, harus download dulu baru bisa dibuka,..hedehhh😭🤣",3,2025-08-05 03:39:49,0,41.1.3
Pengguna Google,download dlu nnty dberu bintang lgi,5,2025-08-05 03:37:18,0,37.5.21
Pengguna Google,kok tiktok ni mkin di download ngelek lama kli install ny bikin emosi,1,2025-08-05 03:36:52,0,40.8.3
Pengguna Google,upload video kena feed terus!!! gak jelas yang ngelola tiktok indo,1,2025-08-05 03:35:53,1,37.9.4
Pengguna Google,sangat puas,5,2025-08-05 03:35:28,0,41.0.3
Pengguna Google,saya sangat terhibur,5,2025-08-05 03:35:16,0,24.0.41
Pengguna Google,knp ya sekarang tiktok tambah parah ngeleg trus buka aplikasi kenapa suka mental2 trus ini bukanya tambah bagus banyak pemakaian malah tambah jelek coba mind di kondisikan,1,2025-08-05 03:34:56,0,41.1.3
Pengguna Google,g jelas masa 2 hari baru download udh harus download lagi,3,2025-08-05 03:34:35,0,35.0.4
Pengguna Google,mantap bagus,5,2025-08-05 03:34:15,0,41.0.3
Pengguna Google,"masa iya tiap mau buka tiktok harus uninstall dulu, trus download lagi kan aneh, tolong lahh kenapa ini aplikasi jadi Kya gini",1,2025-08-05 03:33:58,0,
Pengguna Google,tolongg woiii ngga bisa di bukaa,5,2025-08-05 03:31:04,0,41.0.3
Pengguna Google,"aplikasi yang buruk, mengapa saya tidak bisa mendengarkan pesan suara dari masa depan saya? bisakah kalian membetulkan bug ini? sangat mengganggu",1,2025-08-05 03:30:33,0,
Pengguna Google,aplikasi sangat bermanfaat tapi hp saya kurang suport mohon bantuannya di permudah dalam live dan afiliet biar bisa ganti hp hasil dari tiktok,5,2025-08-05 03:25:04,0,41.0.3
Pengguna Google,ngelagg trss,1,2025-08-05 03:22:58,0,41.0.3
Pengguna Google,tiktok sangat buruk di download tapi tidak bisa di buka,1,2025-08-05 03:22:20,0,41.1.3
Pengguna Google,knp sering di perbarui ya...,3,2025-08-05 03:22:11,0,
Pengguna Google,knpa ya tiktok ngk berfungsi,3,2025-08-05 03:21:45,0,40.3.3
Pengguna Google,"kenapa gak bisa di buka woi, padahal baru download admin-admin aplikasi lu gimana ni",2,2025-08-05 03:20:19,0,40.9.3
Pengguna Google,macet macet..kenapa ya padahal penyimpanan hp GK penuh,2,2025-08-05 03:19:41,0,41.0.3
Pengguna Google,"Tolong Aplikasinya segera diperbaiki, setiap buka TikTok selalu berhenti di Logo dan setelah itu tiba tiba keluar sendiri, sepertinya ada masalah di aplikasi TikTok, jadi saya mohon segera diperbaiki aplikasinya kalo memang ada masalah, tidak hanya saya yang mengalami kendala masalah seperti ini, banyak juga orang orang yang berkomentar dan mengeluh bahwa aplikasi TikTok tidak bisa dibuka. sekian keluhan dari kami pengguna TikTok, kami harap anda segera memperbaiki aplikasi TikTok. Terimakasih.",1,2025-08-05 03:19:17,0,
Pengguna Google,"siap update sering eror tiktok tidak menanggapi, tolong dong di perbaiki",1,2025-08-05 03:16:58,0,41.1.3
Pengguna Google,bagussssssssssssssssss bangettttttttttttttttttt,5,2025-08-05 03:16:04,0,
Pengguna Google,"knp tiktok sekarang jadi lemot yaa .. harus berkali2 instal dn uninstal ... itupun cuma bertahan 1 sampai 3 hari lancar, dan kesananya ttp harus uninstal dulu, kemudian instal lagi ... mohon diperbaiki dong min",3,2025-08-05 03:13:55,1,41.1.3
Pengguna Google,knpa sering tidak bisa dibuka apk tiktok saya,5,2025-08-05 03:13:28,0,
Pengguna Google,baik bangat,5,2025-08-05 03:12:42,0,
Pengguna Google,"ngebug euii please fix it again this is very annoying harus bolak balik download,hapus, download lagi not recommended one star hehe kalo dah baik baru dikasih bintang 10 terimakasih 🤍",1,2025-08-05 03:07:54,0,41.1.3
Pengguna Google,"semoga tik tok lebihh baik yaa saat ini klo mau buka tik tok gituu sering kembali lagi dan terus menerus ngelek sudhh ber ulang"" hapus download masihh begituu muluk capek magerr wifii masih okeii sinyal terkadang jugaa okeii memori ngga pernuh"" amat dehh tolong yaa admin tik tok bisaa memperbaiki dan di tindak lanjutkan 🙏🏻🙏🏻☺",5,2025-08-05 03:05:45,1,41.1.3
Pengguna Google,tiktok sering bug beberapa bug nya salah satunya adalah tidak bisa di buka dan harus hapus tiktok dan download ulang,1,2025-08-05 03:05:33,0,
Pengguna Google,seru banget,5,2025-08-05 03:04:33,0,
Pengguna Google,"tolonglah jngn di install terus,klau gak BS dibuka hapus install LG masa gitu gitu terus,saya sudah ksh bintang 5 tolong perbaiki ya🙏🙏🙏",5,2025-08-05 03:02:17,0,
Pengguna Google,keren,5,2025-08-05 03:01:58,0,
Pengguna Google,"aplikasinya sering tdk bisa dibuka,trus di uninstall Bru download lagi,begitu terus setiap hari.",1,2025-08-05 02:59:32,0,41.1.3
Pengguna Google,"kenapa yaa tiktok kok skarang sring bngt gk bisa dbuka, hrus duninstal dlu trus downlod lgi lewt apk, truss ajaa kyaa gitu, untung na pke wifi coba klu pketan aduuuhh amsyoonnkk dh..",1,2025-08-05 02:59:05,0,36.4.4
Pengguna Google,burukkk,1,2025-08-05 02:57:09,0,
Pengguna Google,"Aturan tiktok berlebihan, yakali tiba tiba di suspend, masih bagus toko oren kalau buat video promosi produk, dan kalau ada pesan dari orang/brand jangan disembunyikan!!! kesempatan saya nggk datang 2 kali gara2 applikasi ini!",1,2025-08-05 02:53:30,950,41.1.3
Pengguna Google,bug nggak bisa dibuka,1,2025-08-05 02:51:07,0,
Pengguna Google,tiktok sebenarnya membantu untuk menghilangkan penat tp knp gk kyk tiktok yg dulu skrng tiktoknya sering macet kadang keluar sendiri dn yg anehnya lg knp slalu harus d instal lg kesel janinya,5,2025-08-05 02:49:54,0,
Pengguna Google,setelah di update gak bisa di pencet,1,2025-08-05 02:48:46,0,40.9.3
Pengguna Google,terbaik,5,2025-08-05 02:47:57,0,
Pengguna Google,ngebug Mulu gabisa di buka,2,2025-08-05 02:47:19,0,41.0.3
Pengguna Google,"sekarang tiktok susah untuk kebuka ,harus di hapus dulu lalu instal lagi ,terus sekarang kalau live pun sering banyak peraturan mohon di perbaiki",3,2025-08-05 02:42:19,0,40.6.3
Pengguna Google,tik tok saya khok knp selalu harus download ulang .. baru bisa di bukak. ..sehari bisa 2 x hapus download tik tok,5,2025-08-05 02:40:11,0,18.7.41
Pengguna Google,"kirain cuma di hp sya aja yg sering gak bisa buka app ny dan bikin hp sering ngelag , app ny kykny terllu berat buat hp , soalny blom mulus saat dipakai , mao buka app lama , mao edit jg gk lancar , lama .",1,2025-08-05 02:40:03,0,
Pengguna Google,sering ngk bisa di bukak.hpud instal lgi,1,2025-08-05 02:39:36,0,41.0.3
Pengguna Google,sering ga bisa di buka aplikasinya. berujung install-uninstall gitu terus,3,2025-08-05 02:38:32,0,41.1.3
Pengguna Google,bagus buat nonton,5,2025-08-05 02:37:03,0,
Pengguna Google,app bagus,5,2025-08-05 02:35:34,0,
Pengguna Google,Bug-nya makin awet. Bahkan kadang dibuka saja aplikasinya enggak bisa. Butuh waktu lama banget 🥺😌,3,2025-08-05 02:35:34,0,41.0.3
Pengguna Google,apk ngga jelas tiba² aja akun gw di bann padahal ngga ngelanggar ketentuan apa pun.,1,2025-08-05 02:34:29,0,
Pengguna Google,"kenapa makin ngelag trus yah, setiap mau buka apk ini... tolong di perbaiki untuk nyamanan bersama, ke 3 x nya sya uninstal trus tapi tetep seperti ini ngelag trus",2,2025-08-05 02:33:59,1,41.1.3
Pengguna Google,ok,5,2025-08-05 02:32:23,0,41.0.3
Pengguna Google,bagus,5,2025-08-05 02:30:02,0,41.1.3
Pengguna Google,semoga akun tiktok saya lancar terus gak ada halangan apapun,5,2025-08-05 02:29:38,0,
Pengguna Google,tiap mau buka tik tok kenapa gak bisa harus uninstal dulu terus d instal LG cape lama lama begitu terus.,1,2025-08-05 02:29:00,0,
Pengguna Google,"kenapa di aku cukup 2 hari bisa dibuka nyaa, kalau udah 2 hari, kadang apl nya udah gabisa dibuka, jadi harus instal ulang terus menerus, aku udah lakuin ini dari lama, aku kira gabakal kaya gini terus, eh sampe sekarang masih gini terus",2,2025-08-05 02:28:32,1,41.0.3
Pengguna Google,"Nemani aku sepanjang libur sekolahh,dan hari hari biasa nya kenapa tiktok aku tidak bisa melihat tiktok shop nya sama editan slomo nya",5,2025-08-05 02:26:33,0,40.9.3
Pengguna Google,suangat seru loh cik cik,5,2025-08-05 02:26:15,0,41.1.3
Pengguna Google,kalo di upgrade g bisa di buka lagi,1,2025-08-05 02:25:37,0,
Pengguna Google,kenapa ga bisa dibuka terus banyak bugnya gajelas harus uninstall dulu terus di instal lagi baru bisa dibuka lagi perbaiki dong bug nya,1,2025-08-05 02:24:03,0,
Pengguna Google,"fitur belanja Nya hilang , biasanya Ada Jadi ganti Fitur teman ketika Ganti hp Baru , gmn cara mengatasinya ?",4,2025-08-05 02:23:14,0,41.0.3
Pengguna Google,tokonya hilang ga ada di aplikasi,5,2025-08-05 02:22:41,0,41.0.3
Pengguna Google,"aduuuuh......masak 3hari sekali instal aplikasi tiktok ini.kendala gk bisa digunakan,di pencet langsung kembali...cape deeh",2,2025-08-05 02:21:36,0,
Pengguna Google,"kenapa sih sekarang suka eror gabisa dibuka, jadi harus hapus download terus tiap hari",2,2025-08-05 02:21:01,0,35.6.3
Pengguna Google,"ini tik tok kenapa sih?? kok tiba"" gak bisa di buka dan harus di hapus dulu baru download lagi. udah kali kayak gini.",3,2025-08-05 02:20:37,0,
Pengguna Google,"tolong diperbaiki lagi aplikasinya,soalnya sering ngestuck dilogo tiktok pertama kali buka",2,2025-08-05 02:19:45,0,41.1.3
Pengguna Google,Tiktok lebih baik jangan di update apk. kalau di update apk susah masuk dan loading nya begitu panjang masuk menu nya.,2,2025-08-05 02:19:05,0,38.9.3
Pengguna Google,setiap hari menginstal 👎,1,2025-08-05 02:18:36,0,
Pengguna Google,ada apa dengan aplikasinya ya? masa tiap hari aku harus hapus trus instal lg tolobg dperbaiki lagi,4,2025-08-05 02:17:20,0,40.1.4
Pengguna Google,kenapa tiktok sekarang beda ya dikit² gk bisa terus download lagi cuman berapa hari gk bisa lagi waduuuhhnhhh...,1,2025-08-05 02:17:20,0,41.1.3
Pengguna Google,💕💕💕,5,2025-08-05 02:16:33,0,40.7.3
Pengguna Google,"capek banget sumpah sama Tik tok , suka gk bisa di buka , biar bisa buka Tik Tok kudu uninstal terus instal lagi terus aja gtu hampir tiap hari kaya gtu, tolong di perbaiki lagi",3,2025-08-05 02:14:08,0,17.9.5
Pengguna Google,setelah gua mke aplikasi tikto gua hp lemot para aplikasi gk bagus ad virus nya,1,2025-08-05 02:13:43,0,
Pengguna Google,aplikasi Tik tok saya tidak bisa ke buka,5,2025-08-05 02:09:26,0,
Pengguna Google,keren siih,5,2025-08-05 02:08:37,0,41.0.3
Pengguna Google,"knpa sring gabisa dibuka smasekali,ini bner"" lag parah sumpah...trus ko gd perbaikan ya? adminy ko ga ad respon sma sekali gmna atas tanggung jawab nya ini harusnya ad respon dan penjelasan terlebih dahulu,banyak komen yang di acuhkan sperti ini",2,2025-08-05 02:06:08,0,41.0.3
Pengguna Google,mantap,5,2025-08-05 02:05:58,0,40.8.3
Pengguna Google,Ok j lahhh,4,2025-08-05 02:04:16,0,41.0.3
Pengguna Google,sebenarnya membantu tapi kok sering ngelag,5,2025-08-05 02:03:59,0,
Pengguna Google,gajelas,1,2025-08-05 02:03:45,0,41.0.3
Pengguna Google,kenapa sih di buka normal tar eror LG kudu ngedrop LG gitu mulu,1,2025-08-05 02:03:34,0,
Pengguna Google,masa download trs tiktok Skrang aplikasi nya kga bgus,1,2025-08-05 01:59:53,0,
Pengguna Google,aplikasi sering ngebleng,1,2025-08-05 01:59:11,0,
Pengguna Google,kenapa ya tiktok aku tiap pagi gak bsa d buka harus hapus dulu donlod lgi tiap hari,1,2025-08-05 01:57:45,0,41.0.3
Pengguna Google,"apk apa iki cok, tiap hari ngeleg mulu setlah update",1,2025-08-05 01:57:26,0,
Pengguna Google,adain fitur simpen poto lg gakkkkkk?!?!?!?,3,2025-08-05 01:56:46,0,
Pengguna Google,"Ada apa dengan tiktok ini,,?ga bisa dibuka harus uninstall dlu, download ulang,begitu terus,mau sampai kapan ini..?",1,2025-08-05 01:56:22,0,41.0.3
Pengguna Google,tiktok apk bug kek taii,1,2025-08-05 01:56:19,0,27.9.4
Pengguna Google,knp si tiktok baru di instal dua hari kemudian susah gabisa masuk,1,2025-08-05 01:55:57,0,26.6.4
Pengguna Google,kualitas makin jelek kebanyakan bug jadi hapus download lagi,3,2025-08-05 01:55:27,0,
Pengguna Google,aplikasinya g bisa dibuka trs masak klo mau buka hrs download lagi tolong dong klo ada masukan diperbaiki lagi,1,2025-08-05 01:54:42,0,41.1.3
Pengguna Google,"jelek, ngebug mulu",1,2025-08-05 01:54:08,0,41.0.3
Pengguna Google,sering bug min tolong di perbaiki lagi.,5,2025-08-05 01:51:05,0,41.0.3
Pengguna Google,ntab,5,2025-08-05 01:49:57,0,40.8.3
Pengguna Google,"sering bgt tbtb nge bug gabisa di buka,padahal jaringan aman kuota ada penyimpanan kosong, udh berkali kali copot pasang sampe pernah hilang akun.",1,2025-08-05 01:41:11,0,
Pengguna Google,𝐛𝐚𝐠𝐮𝐬,4,2025-08-05 01:33:11,0,41.1.3
Pengguna Google,sangat menyenangkan,5,2025-08-05 01:33:03,0,
Pengguna Google,"tiktok udh ga kaya dulu , susah bgt dibuka",3,2025-08-05 01:32:59,0,36.3.3
Pengguna Google,bug parahhh,1,2025-08-05 01:32:57,0,
Pengguna Google,mb nya t erlalu besar,4,2025-08-05 01:30:10,0,
Pengguna Google,knp kok skrg tiktok hrs pake hapus riwayat mksd ya apa ya trs ga bisa d buka dan hrs ngedownload uang,4,2025-08-05 01:29:34,0,32.3.5
Pengguna Google,wis mantap,5,2025-08-05 01:29:00,0,41.0.3
Pengguna Google,"tik tok sekarang gk kayak dulu, sekarang banyak erornya🤦‍♀️🙏",3,2025-08-05 01:21:39,0,
Pengguna Google,Parah sih harus install uninstall berkali-kali.. dan sekarang malah fitur multi nya gak ada jd gak bisa ngomal..,1,2025-08-05 01:20:05,0,30.8.4
Pengguna Google,tik tok kenapa sekarang banyak bug nya ya,1,2025-08-05 01:19:21,0,34.4.3
Pengguna Google,👍👍,5,2025-08-05 01:18:04,0,37.1.4
Pengguna Google,"keseringan ngelag, malah bikin aplikasi yg lain juga ikutan ngelag jadi kayak virus",1,2025-08-05 01:17:22,0,41.1.3
Pengguna Google,bagus banget aplikasinya,5,2025-08-05 01:15:18,0,
Pengguna Google,tolong kembalikan fitur foto live di samung a35 saya,1,2025-08-05 01:12:38,0,41.1.3
Pengguna Google,sangat menarik,5,2025-08-05 01:12:24,0,
Pengguna Google,awal ny mau masuk tapii kluar kluar gitu pas GK lama ada bacaan bersihin kn sampah di tiktok pdhal sebelumnya aku udh bersihkan. Jdi ny aku terpaksa buat download ulang.....,3,2025-08-05 01:11:37,0,41.0.3
Pengguna Google,tolong ditingkatkan lagi masa sllu gak bisa dibuka aplikasi ny,3,2025-08-05 01:09:50,0,41.0.3
Pengguna Google,"knp ko gk bisa like vidio orang mohon pengertiannya tik tok tolong donk saya lg scroll""knp keluar sendiri tolong di perbaiki ya",3,2025-08-05 01:09:16,0,35.7.3
Pengguna Google,keluar sendiri,1,2025-08-05 01:06:46,0,41.1.3
Pengguna Google,tiktok sekarang suka kali ngelag. tiba tiba ga bisa dibuka,1,2025-08-05 01:05:18,0,40.9.3
Pengguna Google,"kurang recommend sama nih apli,kalau download kdng gk bisa masuk hrus hapus trs download lgi,",2,2025-08-05 01:02:38,0,23.8.4
Pengguna Google,"GK ini aplikasi,.aneh bug nya GK kira kira",2,2025-08-05 01:02:24,0,
Pengguna Google,sampah,1,2025-08-05 01:02:22,0,
Pengguna Google,harus d hapus dulu baru download lagi baru bisa d buka lagi,1,2025-08-05 01:00:20,0,28.9.3
Pengguna Google,plis ini tiktok kenapa yaa suka ga bisa kebuka terus hapus riwayat kalo mau di buka aku suka download lagi cuman 2 hari ga bisa kebuka lagi udah pake cara lain juga tetep ga bisa plis min perbaiki kurang nyaman bangetttt,2,2025-08-05 01:00:18,0,
Pengguna Google,tolong yah tiktok dikurangi harga top up koinnya bru kmrn turun sekarang naik lgi,3,2025-08-05 00:59:38,0,41.0.3
Pengguna Google,"tolong perbaiki bug ini, tiap hari pas mau buka tiktok malah gabisa, stuck layar hitam terpaksa uninstall dan download ulang:(",4,2025-08-05 00:58:33,0,
Pengguna Google,kenapa bahasa nya jadi inggris 😭 view vidio langsung turun drastis,3,2025-08-05 00:55:00,0,41.0.3
Pengguna Google,kenapa setelah tujuh hari tidak bisa dibuka lali tiktok nya,5,2025-08-05 00:53:34,0,41.1.3
Pengguna Google,tolong ini gimana tiktok selalu g bisa di buka .. harus uninstall lalu download ulang baru bisa di pake 2-3 hari doang besoeknya begitu lagi. tolong dong di perbaiki,1,2025-08-05 00:52:13,0,41.0.3
Pengguna Google,top,5,2025-08-05 00:51:19,0,40.8.3
Pengguna Google,kenapa tidak ada shop lagi?,2,2025-08-05 00:47:42,0,
Pengguna Google,iya Aku Suka,5,2025-08-05 00:44:13,0,
Pengguna Google,"ngeleg,suka gak bisa di buka harus download ulang dlu dan pas download nya lama banget nginstal nya padahal jaringan lancar",2,2025-08-05 00:43:33,0,34.0.3
Pengguna Google,sangat nglag buruk apk susah di buka,1,2025-08-05 00:41:15,0,
Pengguna Google,sangat cocok ada aplikasi tiktok,5,2025-08-05 00:41:04,0,37.1.4
Pengguna Google,parah ngebug,2,2025-08-05 00:38:16,0,34.5.4
Pengguna Google,"aplikasi jelekkkk jelekkkk jelekkk, kesel bngt setiap hari nge bug ga bisa dibuka keluar sendiri keterangan bersihkan riwayat padahal penyimpanan banyak, sinyal aman semua udh dibersihkan masih aja bug mau ga mau hapus dulu baru instal lgi kaya gitu aja teruss, draf tiktok jadi nya ke hapus klo di uninstall hadehh",1,2025-08-05 00:38:02,3,41.1.3
Pengguna Google,sangat di butuhkan,5,2025-08-05 00:37:36,0,
Pengguna Google,sering eror tidak bisa masuk ke tiktok dan pesan terkirim kadang kadang tidak bisa masuk anjj,3,2025-08-05 00:34:30,0,
Pengguna Google,saya suka aplikasi ini,5,2025-08-05 00:33:42,0,
Pengguna Google,sering eror jadi harus bolak balik uninstall,2,2025-08-05 00:31:31,0,41.0.3
Pengguna Google,kualitas bagus,5,2025-08-05 00:28:33,0,
Pengguna Google,tik tok nya gak bisa dibukak trussss,1,2025-08-05 00:28:21,0,
Pengguna Google,knpa dngan tik tok skrang kok gk bsa di bukak stiap 2hri skali hrus download aplikasi knpa tik tok kok eror gn,3,2025-08-05 00:28:04,0,
Pengguna Google,bagus,5,2025-08-05 00:27:51,0,41.0.3
Pengguna Google,memakan banyak kuota,4,2025-08-05 00:27:20,0,36.3.3
Pengguna Google,tiktok kalu di bukak mesti patah patah kalu bukak keluar sendiri,1,2025-08-05 00:26:55,0,40.6.3
Pengguna Google,gak bisa liat tiktok pencet tiktok langsung kembali,1,2025-08-05 00:24:31,0,41.0.3
Pengguna Google,BAGUSLAH,5,2025-08-05 00:24:24,0,
Pengguna Google,setiap masuk harus unistal mulu,4,2025-08-05 00:23:06,0,
Pengguna Google,kok Tiktok gak bisa di buka ya saya udh download ulang tetap aja gak bisa di buka malah lgsg kluar terus di hp Infinix smart9,1,2025-08-05 00:21:33,0,41.0.3
Pengguna Google,ok lah,5,2025-08-05 00:19:32,0,
Pengguna Google,izin bertanya kenapa tiktok sekarang mau nge save foto gabisa yaa nge save video juga gabisa,5,2025-08-05 00:16:55,0,
Pengguna Google,bagus,5,2025-08-05 00:16:35,0,41.1.3
Pengguna Google,seru,5,2025-08-05 00:14:32,0,41.0.3
Pengguna Google,aplikasi tiktok nyh sering eror,2,2025-08-05 00:13:55,0,
Pengguna Google,bahasa nya ngebug. masa bahasa Indonesia jadi bahasa Inggris kan aneh,1,2025-08-05 00:12:01,0,41.1.3
Pengguna Google,sekarang banyak Bug nya,4,2025-08-05 00:11:52,0,
Pengguna Google,knp ya skrg filter penirus sama pengecil hidung hilang?? wkwk di andro jelek bgt di apk pilih kasih najis,1,2025-08-05 00:09:55,0,41.0.3
Pengguna Google,nga bisa masuk harus download ulang dulu baru bisa masuk lagi,2,2025-08-05 00:09:27,0,
Pengguna Google,sangat tidak bagus terus menerus susah di buka,1,2025-08-05 00:09:14,0,
Pengguna Google,belanja di tiktokshop bermanfaat,5,2025-08-05 00:08:05,0,
Pengguna Google,"aplikasinya sering error, tiap 3/4 hari sekali tb"" g bisa di buka langsung kluar sendiri",3,2025-08-05 00:05:10,0,
Pengguna Google,"balikin tiktok seperti dulu yg lancar nggk ada hambatan, masa tiap hari harus install ulang terus, sekarang instal besoknya udh nggk bisa dibuka lagi ngebug cuma muncul logonya aja gimana sih",1,2025-08-05 00:02:13,0,
Pengguna Google,PLIS GABISA DIBUKA APLIKASINYAAA,3,2025-08-05 00:01:25,0,36.7.3
Pengguna Google,👍👍,5,2025-08-05 00:00:16,0,
Pengguna Google,bagus,5,2025-08-04 23:58:42,0,41.0.3
Pengguna Google,"ini tiktok kenapa si? aku sehari selalu hapus tiktok gegara gabisa di buka, kalo dibuka itu item ga muncul vidionya, jadi aku selalu uninstall trs install lgi biar muncul vidionya",1,2025-08-04 23:57:00,0,25.3.4
Pengguna Google,"membantu sih dgn ada ny tiktok ini membuat hti kita terhibur, dn hapy dgn adanya tiktok ini, bisa vidio2 joged, karoke, bisa belanja dll ny, v ad satu yg bikin kecewa , pusing jd nya tiktok tiap 2 hri se x hrus d upgred terus kenapa ya sue jd ny klo bisa jgn kya gini donk om tiktok🤔",5,2025-08-04 23:56:59,0,24.0.41
Pengguna Google,membantu terhibur,5,2025-08-04 23:56:45,0,
Pengguna Google,"aplikasi tidak bisa dibuka, suka bug",1,2025-08-04 23:54:54,1,
Pengguna Google,isine wong koplak,1,2025-08-04 23:54:02,0,40.4.3
Pengguna Google,"sangat"" memuaskan",5,2025-08-04 23:50:59,0,
Pengguna Google,"kenapa aplikasi tidak dapat dibuka akhir akhir ini? masa harus dihapus dulu,donlot ulang baru bisa dibuka .ya kali rajin banget",1,2025-08-04 23:50:20,1,
Pengguna Google,"knpa tiktok sekarang berbeda disaat diperlukan, mau buka tiktok mental terus, terpaksa instal lagi",4,2025-08-04 23:48:51,1,
Pengguna Google,sering tidak bisa dibuka dan uninstall ulang cape min,2,2025-08-04 23:48:39,1,
Pengguna Google,baik,5,2025-08-04 23:47:09,0,41.1.3
Pengguna Google,mantap sukses sll,5,2025-08-04 23:42:43,0,41.0.3
Pengguna Google,tiktok sering kali bug dan leg,1,2025-08-04 23:39:08,1,
Pengguna Google,"aplikasi yg tidak bagus, sering lag",1,2025-08-04 23:36:44,1,
Pengguna Google,bismillah setelah update ga kena SB,5,2025-08-04 23:34:14,0,41.0.3
Pengguna Google,kenapa tiktok tiap hari selalu tidak bisa di buka??? kita harus hapus dulu terus instal lagi dan setiap hari seperti itu,2,2025-08-04 23:32:03,0,
Pengguna Google,"kenapa akun saya menjadi sepi akibat di update versi terbaru pada tanggal 31 juli 2025, sebelum saya update selalu rame yang mengunjungi akun saya. setelah di update penonton tidak meningkat malah makin menurun sampai tanggal 5 Agustus 2025 ini. padahal udah tiap hari upload vt biasanya selalu rame 99+ yang mengunjungi dan selalu ada yang like dan komentar dari pengunjung, tapi semakin hari di perhatikan semakin sepi. mohon di perbaiki masalah ini karena sangat merugikan bagi saya. terimakasih😭",3,2025-08-04 23:28:31,0,41.1.3
Pengguna Google,sering gak bisa bukak tiktok,1,2025-08-04 23:27:10,0,
Pengguna Google,"ga jelas banget aslii,..tiktok kadang suka gabisa di buka,..dibuka malah keluar lagii,..capee setiap kaya gitu harus download ulang muluu,..tolong konfirmasi dulu kenapa bisa kaya gituu",2,2025-08-04 23:27:03,0,39.0.3
Pengguna Google,skrang aplikasi tiktok jelek bngeet ngelek terusss hp skrang klu buka aplikasi tiktok suka tbtb mati,2,2025-08-04 23:23:35,0,
Pengguna Google,knpa tik tok baru download ga bisa di pencet,1,2025-08-04 23:21:19,1,
Pengguna Google,"aplikasi manja setiap hari harus download bahkan bisa sampai 3 x lebih download Sehari,,",2,2025-08-04 23:19:10,0,
Pengguna Google,saya sangat menyukai tiktok karna dia berguna banget yahhhhhh kita bisa juga mintak solusi sama dia ternyata,5,2025-08-04 23:18:01,0,
Pengguna Google,ini sangat seru buat bkin konten dan aplikasi ini sangat berguna,5,2025-08-04 23:17:44,0,
Pengguna Google,sangat sangat ngelek,2,2025-08-04 23:17:01,0,
Pengguna Google,dia bagus dan seru tapi kadang ngeleg ngeleg,4,2025-08-04 23:16:08,0,
Pengguna Google,sangat sangat sangat bagus saya suka gak ngelag ngelag tapi kalo udah beberapa hari gabisa di buka jadi harus hapus terus download lagi tapi gak ngelag dan akun ku tidak hilang,4,2025-08-04 23:14:36,0,
Pengguna Google,"buruk bug nya banyak ,gk bisa di buka suka keluar sendiri pdhl ruang penyimpanan masih muat udh di hapus data di uninstall tapi fi download lagi tetep gitu gitu aja cuma ngabisin Kouta aja",1,2025-08-04 23:13:13,2,41.1.3
Pengguna Google,biasain napa bug jangan muncul kalo mau masuk tiktok idih najis😔,1,2025-08-04 23:11:44,1,41.0.3
Pengguna Google,banyak sekali bug dan tidak bisa berkomentar tiktok juga pilih kasih masa kita harus tetap gaada centang biru,2,2025-08-04 23:08:14,0,40.9.3
Pengguna Google,tolong perbaikin aplikasi tiktok tidak bisa di buka malah mental kembali tolong perbaikin,4,2025-08-04 23:07:11,0,35.5.3
Pengguna Google,kenapa kalo udah 2hari harus ngadowlod aplikasi tiktoknya,5,2025-08-04 23:03:13,0,
Pengguna Google,sekarang tiktok ini harus download ulang terus benerin dong,2,2025-08-04 23:02:44,0,
Pengguna Google,"aduh tiktok makin sini makin gak jelas,tiap mau buka tiktok mental keluar aplikasinya mulu,nguras emosi banget",1,2025-08-04 23:01:38,1,
Pengguna Google,"bisa si bisa asik si asik tapi kadang tiba"" eror gk bisa di buka tiktoknya",1,2025-08-04 23:00:58,1,
Pengguna Google,hee bikin q greget,5,2025-08-04 23:00:45,0,
Pengguna Google,"tolong dong di perbaiki bug nya, ini sngat amat membuat tidak nyaman, yaitu 1.selalu keluar sendiri, masa harus unistall terus download lagi? 2.streak gabisa nyala, padahal udah saling kirim vt/ft tapi gabisa nyala 3.pesan tidak terkirim, kekirimnya lama bgt kayanya besoknya baru ke kirim deh 4.terus kalo buka tiktok ini, selalu lag/vt gabisa di liat padahal wifi lncar buat apk lain tolong dong min perbaiki ini sngt buat ga nyaman, terimakasih",2,2025-08-04 23:00:01,26,40.5.3
